id,relevant,sentiment,theme
8378,yes,negative,community_opposition
8379,yes,neutral,investment_buildout
8380,yes,neutral,investment_buildout
8381,yes,positive,investment_buildout
8382,yes,neutral,energy_grid
8383,yes,positive,investment_buildout
8384,yes,neutral,investment_buildout
8385,yes,positive,investment_buildout
8386,yes,neutral,investment_buildout
8387,yes,negative,community_opposition
8388,yes,positive,tech_operations
8389,yes,positive,investment_buildout
8390,yes,neutral,investment_buildout
8391,no,neutral,other
8392,yes,neutral,investment_buildout
8393,yes,positive,investment_buildout
8394,yes,neutral,community_opposition
8395,no,neutral,other
8396,yes,negative,community_opposition
8397,yes,negative,tech_operations
8398,yes,positive,investment_buildout
8399,yes,positive,investment_buildout
8400,yes,negative,community_opposition
8401,yes,neutral,investment_buildout
8402,yes,positive,investment_buildout
8403,no,neutral,other
8404,yes,positive,environment_water
8405,no,neutral,other
8406,no,neutral,other
8407,yes,negative,energy_grid
8408,yes,neutral,investment_buildout
8409,yes,positive,energy_grid
8410,yes,neutral,policy_regulation
8411,yes,positive,investment_buildout
8412,yes,neutral,investment_buildout
8413,yes,positive,jobs_economy
8414,yes,positive,investment_buildout
8415,yes,positive,investment_buildout
8416,yes,neutral,tech_operations
8417,no,neutral,other
8418,no,neutral,other
8419,yes,negative,tech_operations
8420,yes,neutral,investment_buildout
8421,yes,positive,investment_buildout
8422,yes,positive,investment_buildout
8423,yes,negative,policy_regulation
8424,yes,negative,tech_operations
8425,yes,positive,environment_water
8426,no,neutral,other
8427,yes,negative,community_opposition
8428,yes,positive,investment_buildout
8429,yes,positive,investment_buildout
8430,yes,positive,investment_buildout
8431,yes,neutral,investment_buildout
8432,yes,neutral,investment_buildout
8433,yes,neutral,investment_buildout
8434,yes,positive,policy_regulation
8435,yes,positive,policy_regulation
8436,yes,neutral,tech_operations
8437,yes,positive,investment_buildout
8438,yes,positive,investment_buildout
8439,yes,negative,community_opposition
8440,yes,positive,jobs_economy
8441,yes,negative,policy_regulation
8442,yes,positive,policy_regulation
8443,no,neutral,other
8444,yes,neutral,policy_regulation
8445,yes,neutral,energy_grid
8446,yes,positive,investment_buildout
8447,yes,neutral,policy_regulation
8448,yes,neutral,policy_regulation
8449,yes,positive,environment_water
8450,yes,positive,investment_buildout
8451,yes,positive,jobs_economy
8452,yes,positive,investment_buildout
8453,no,neutral,other
8454,yes,neutral,investment_buildout
8455,yes,neutral,investment_buildout
8456,yes,neutral,investment_buildout
8457,yes,positive,jobs_economy
8458,yes,neutral,investment_buildout
8459,yes,neutral,investment_buildout
8460,yes,neutral,investment_buildout
8461,yes,negative,policy_regulation
8462,yes,neutral,investment_buildout
8463,yes,neutral,investment_buildout
8464,yes,neutral,investment_buildout
8465,yes,negative,tech_operations
8466,yes,positive,investment_buildout
8467,yes,positive,investment_buildout
8468,yes,positive,policy_regulation
8469,yes,negative,community_opposition
8470,yes,positive,policy_regulation
8471,yes,negative,tech_operations
8472,yes,positive,policy_regulation
8473,no,neutral,other
8474,yes,positive,investment_buildout
8475,yes,neutral,investment_buildout
8476,yes,positive,investment_buildout
8477,yes,positive,policy_regulation
8478,yes,negative,community_opposition
8479,yes,positive,investment_buildout
8480,yes,positive,policy_regulation
8481,no,neutral,other
8482,yes,negative,community_opposition
8483,yes,positive,investment_buildout
8484,yes,neutral,investment_buildout
8485,yes,neutral,investment_buildout
8486,yes,positive,policy_regulation
8487,yes,neutral,investment_buildout
8488,yes,positive,policy_regulation
8489,yes,positive,policy_regulation
8490,yes,positive,energy_grid
8491,yes,negative,policy_regulation
8492,no,neutral,other
8493,yes,positive,investment_buildout
8494,yes,neutral,investment_buildout
8495,yes,neutral,investment_buildout
8496,yes,positive,policy_regulation
8497,yes,negative,community_opposition
8498,yes,positive,policy_regulation
8499,yes,neutral,investment_buildout
8500,yes,positive,policy_regulation
8501,yes,positive,jobs_economy
8502,no,neutral,other
8503,yes,positive,investment_buildout
8504,yes,positive,investment_buildout
8505,yes,positive,investment_buildout
8506,yes,neutral,investment_buildout
8507,yes,positive,community_opposition
8508,yes,positive,tech_operations
8509,yes,neutral,investment_buildout
8510,yes,neutral,policy_regulation
8511,yes,positive,policy_regulation
8512,no,neutral,other
8513,yes,positive,community_opposition
8514,yes,positive,investment_buildout
8515,yes,positive,investment_buildout
8516,yes,neutral,tech_operations
8517,no,neutral,other
8518,yes,positive,investment_buildout
8519,yes,positive,investment_buildout
8520,yes,positive,investment_buildout
8521,yes,neutral,investment_buildout
8522,yes,neutral,investment_buildout
8523,no,neutral,other
8524,yes,neutral,investment_buildout
8525,yes,negative,community_opposition
8526,yes,negative,environment_water
8527,yes,neutral,investment_buildout
8528,yes,positive,policy_regulation
8529,yes,neutral,tech_operations
8530,yes,positive,investment_buildout
8531,yes,neutral,investment_buildout
8532,yes,positive,policy_regulation
8533,yes,negative,energy_grid
8534,yes,negative,investment_buildout
8535,no,neutral,other
8536,yes,neutral,investment_buildout
8537,no,neutral,other
8538,yes,neutral,investment_buildout
8539,yes,positive,investment_buildout
8540,no,neutral,other
8541,yes,positive,community_opposition
8542,yes,neutral,policy_regulation
8543,yes,neutral,investment_buildout
8544,yes,neutral,investment_buildout
8545,yes,positive,policy_regulation
8546,no,neutral,other
8547,yes,neutral,tech_operations
8548,yes,positive,jobs_economy
8549,yes,neutral,investment_buildout
8550,yes,positive,policy_regulation
8551,yes,positive,policy_regulation
8552,yes,neutral,investment_buildout
8553,yes,neutral,other
8554,yes,positive,energy_grid
8555,no,neutral,other
8556,yes,positive,environment_water
8557,yes,positive,energy_grid
8558,yes,positive,investment_buildout
8559,yes,neutral,investment_buildout
8560,yes,neutral,investment_buildout
8561,yes,neutral,investment_buildout
8562,yes,positive,policy_regulation
8563,yes,positive,environment_water
8564,yes,neutral,investment_buildout
8565,yes,positive,policy_regulation
8566,yes,positive,policy_regulation
8567,yes,neutral,other
8568,yes,positive,investment_buildout
8569,yes,positive,other
8570,yes,positive,tech_operations
8571,yes,neutral,investment_buildout
8572,yes,neutral,investment_buildout
8573,yes,positive,investment_buildout
8574,yes,positive,tech_operations
8575,yes,neutral,community_opposition
8576,yes,positive,investment_buildout
8577,yes,positive,environment_water
8578,yes,neutral,investment_buildout
8579,yes,neutral,investment_buildout
8580,yes,neutral,investment_buildout
8581,yes,positive,policy_regulation
8582,yes,positive,investment_buildout
8583,yes,negative,community_opposition
8584,yes,negative,tech_operations
8585,yes,neutral,investment_buildout
8586,yes,neutral,policy_regulation
8587,yes,neutral,policy_regulation
8588,yes,positive,energy_grid
8589,yes,positive,policy_regulation
8590,yes,neutral,policy_regulation
8591,yes,positive,tech_operations
8592,yes,neutral,investment_buildout
8593,yes,negative,investment_buildout
8594,yes,neutral,investment_buildout
8595,yes,positive,jobs_economy
8596,yes,positive,investment_buildout
8597,no,neutral,other
8598,yes,positive,jobs_economy
8599,yes,neutral,environment_water
8600,yes,positive,investment_buildout
8601,yes,positive,investment_buildout
8602,yes,positive,investment_buildout
8603,yes,neutral,tech_operations
8604,yes,neutral,investment_buildout
8605,yes,neutral,investment_buildout
8606,yes,positive,tech_operations
8607,yes,negative,jobs_economy
8608,yes,negative,environment_water
8609,yes,neutral,investment_buildout
8610,yes,neutral,investment_buildout
8611,yes,positive,investment_buildout
8612,no,neutral,other
8613,yes,positive,tech_operations
8614,yes,positive,jobs_economy
8615,no,neutral,other
8616,yes,positive,investment_buildout
8617,yes,negative,policy_regulation
8618,yes,positive,environment_water
8619,yes,positive,policy_regulation
8620,yes,negative,policy_regulation
8621,yes,positive,tech_operations
8622,yes,neutral,investment_buildout
8623,yes,positive,policy_regulation
8624,yes,positive,policy_regulation
8625,yes,negative,community_opposition
8626,yes,neutral,investment_buildout
8627,yes,positive,investment_buildout
8628,yes,positive,investment_buildout
8629,yes,negative,investment_buildout
8630,yes,neutral,environment_water
8631,yes,positive,investment_buildout
8632,yes,positive,investment_buildout
8633,yes,neutral,policy_regulation
8634,yes,positive,jobs_economy
8635,yes,neutral,jobs_economy
8636,yes,positive,investment_buildout
8637,yes,neutral,investment_buildout
8638,yes,negative,policy_regulation
8639,yes,positive,investment_buildout
8640,yes,positive,policy_regulation
8641,yes,neutral,investment_buildout
8642,yes,positive,community_opposition
8643,yes,positive,jobs_economy
8644,yes,neutral,environment_water
8645,no,neutral,other
8646,yes,negative,community_opposition
8647,yes,positive,investment_buildout
8648,yes,positive,jobs_economy
8649,yes,positive,investment_buildout
8650,yes,neutral,investment_buildout
8651,yes,neutral,tech_operations
8652,yes,positive,energy_grid
8653,yes,positive,policy_regulation
8654,yes,positive,jobs_economy
8655,yes,positive,environment_water
8656,yes,positive,investment_buildout
8657,yes,positive,investment_buildout
8658,yes,neutral,tech_operations
8659,yes,negative,community_opposition
8660,yes,positive,investment_buildout
8661,yes,positive,investment_buildout
8662,no,neutral,other
8663,yes,neutral,environment_water
8664,yes,positive,environment_water
8665,yes,positive,environment_water
8666,yes,neutral,tech_operations
8667,yes,positive,policy_regulation
8668,yes,positive,environment_water
8669,yes,positive,energy_grid
8670,yes,positive,investment_buildout
8671,yes,negative,community_opposition
8672,yes,negative,environment_water
8673,yes,positive,investment_buildout
8674,yes,positive,investment_buildout
8675,yes,positive,environment_water
8676,yes,positive,policy_regulation
8677,yes,neutral,investment_buildout
8678,yes,neutral,investment_buildout
8679,yes,positive,policy_regulation
8680,yes,negative,environment_water
8681,yes,positive,investment_buildout
8682,yes,positive,environment_water
8683,yes,positive,investment_buildout
8684,yes,positive,policy_regulation
8685,yes,negative,community_opposition
8686,yes,positive,tech_operations
8687,yes,negative,community_opposition
8688,yes,negative,policy_regulation
8689,yes,neutral,investment_buildout
8690,yes,positive,jobs_economy
8691,yes,positive,energy_grid
8692,yes,positive,jobs_economy
8693,yes,positive,investment_buildout
8694,yes,positive,investment_buildout
8695,yes,negative,community_opposition
8696,yes,neutral,tech_operations
8697,yes,neutral,investment_buildout
8698,yes,negative,policy_regulation
8699,yes,neutral,investment_buildout
8700,yes,positive,investment_buildout
8701,yes,positive,community_opposition
8702,yes,positive,investment_buildout
8703,yes,positive,investment_buildout
8704,yes,positive,investment_buildout
8705,yes,positive,investment_buildout
8706,yes,positive,investment_buildout
8707,yes,neutral,investment_buildout
8708,yes,neutral,investment_buildout
8709,yes,neutral,investment_buildout
8710,yes,negative,investment_buildout
8711,yes,positive,investment_buildout
8712,yes,positive,investment_buildout
8713,yes,positive,energy_grid
8714,yes,positive,investment_buildout
8715,yes,neutral,other
8716,yes,positive,investment_buildout
8717,yes,negative,policy_regulation
8718,yes,positive,investment_buildout
8719,yes,positive,investment_buildout
8720,yes,positive,policy_regulation
8721,yes,positive,tech_operations
8722,yes,neutral,investment_buildout
8723,yes,neutral,investment_buildout
8724,yes,positive,policy_regulation
8725,yes,negative,community_opposition
8726,yes,positive,investment_buildout
8727,yes,negative,policy_regulation
8728,yes,negative,investment_buildout
8729,yes,negative,policy_regulation
8730,yes,positive,investment_buildout
8731,yes,negative,investment_buildout
8732,yes,positive,investment_buildout
8733,yes,neutral,investment_buildout
8734,yes,positive,investment_buildout
8735,yes,positive,jobs_economy
8736,yes,negative,policy_regulation
8737,yes,neutral,investment_buildout
8738,yes,negative,policy_regulation
8739,yes,neutral,community_opposition
8740,yes,neutral,investment_buildout
8741,yes,neutral,investment_buildout
8742,yes,positive,policy_regulation
8743,yes,positive,policy_regulation
8744,yes,positive,environment_water
8745,yes,positive,community_opposition
8746,yes,positive,community_opposition
8747,yes,negative,policy_regulation
8748,yes,positive,investment_buildout
8749,yes,positive,tech_operations
8750,yes,neutral,investment_buildout
