id,relevant,sentiment,theme
4417,yes,negative,environment_water
4418,yes,positive,environment_water
4419,yes,negative,environment_water
4420,yes,negative,tech_operations
4421,yes,negative,environment_water
4422,yes,negative,policy_regulation
4423,yes,negative,policy_regulation
4424,yes,neutral,policy_regulation
4425,no,neutral,other
4426,yes,negative,policy_regulation
4427,yes,negative,community_opposition
4428,yes,negative,policy_regulation
4429,yes,negative,policy_regulation
4430,yes,positive,policy_regulation
4431,yes,negative,community_opposition
4432,yes,negative,policy_regulation
4433,no,neutral,other
4434,yes,neutral,tech_operations
4435,yes,negative,environment_water
4436,yes,negative,policy_regulation
4437,yes,neutral,environment_water
4438,yes,negative,community_opposition
4439,yes,negative,community_opposition
4440,yes,neutral,tech_operations
4441,yes,negative,investment_buildout
4442,yes,neutral,tech_operations
4443,yes,neutral,policy_regulation
4444,yes,negative,environment_water
4445,yes,negative,policy_regulation
4446,yes,negative,policy_regulation
4447,yes,negative,environment_water
4448,yes,negative,environment_water
4449,yes,neutral,policy_regulation
4450,yes,negative,policy_regulation
4451,yes,negative,environment_water
4452,yes,positive,policy_regulation
4453,yes,negative,environment_water
4454,yes,negative,policy_regulation
4455,yes,negative,policy_regulation
4456,yes,neutral,policy_regulation
4457,yes,neutral,policy_regulation
4458,yes,negative,investment_buildout
4459,yes,positive,environment_water
4460,yes,negative,investment_buildout
4461,yes,negative,environment_water
4462,yes,negative,environment_water
4463,yes,negative,environment_water
4464,yes,negative,community_opposition
4465,yes,negative,investment_buildout
4466,yes,negative,policy_regulation
4467,yes,negative,environment_water
4468,yes,neutral,policy_regulation
4469,yes,positive,policy_regulation
4470,yes,neutral,environment_water
4471,yes,negative,environment_water
4472,no,neutral,other
4473,yes,negative,investment_buildout
4474,yes,neutral,policy_regulation
4475,yes,negative,environment_water
4476,yes,neutral,policy_regulation
4477,yes,neutral,policy_regulation
4478,yes,negative,environment_water
4479,yes,negative,community_opposition
4480,yes,negative,policy_regulation
4481,yes,positive,policy_regulation
4482,no,neutral,other
4483,no,neutral,other
4484,yes,negative,policy_regulation
4485,yes,positive,policy_regulation
4486,yes,positive,policy_regulation
4487,yes,negative,policy_regulation
4488,yes,negative,policy_regulation
4489,yes,positive,jobs_economy
4490,yes,positive,environment_water
4491,yes,negative,community_opposition
4492,yes,neutral,policy_regulation
4493,yes,negative,jobs_economy
4494,no,neutral,other
4495,yes,positive,environment_water
4496,yes,negative,environment_water
4497,yes,neutral,environment_water
4498,yes,negative,community_opposition
4499,yes,negative,environment_water
4500,yes,positive,policy_regulation
