id,relevant,sentiment,theme
4117,yes,positive,environment_water
4118,yes,negative,policy_regulation
4119,yes,neutral,investment_buildout
4120,yes,negative,investment_buildout
4121,no,neutral,other
4122,yes,negative,policy_regulation
4123,yes,positive,policy_regulation
4124,yes,negative,community_opposition
4125,yes,negative,community_opposition
4126,yes,negative,community_opposition
4127,yes,negative,community_opposition
4128,yes,positive,environment_water
4129,yes,neutral,investment_buildout
4130,yes,negative,policy_regulation
4131,yes,negative,community_opposition
4132,yes,neutral,community_opposition
4133,yes,neutral,investment_buildout
4134,yes,negative,policy_regulation
4135,yes,negative,community_opposition
4136,yes,negative,policy_regulation
4137,yes,negative,community_opposition
4138,yes,neutral,investment_buildout
4139,no,neutral,other
4140,yes,negative,investment_buildout
4141,no,neutral,other
4142,yes,negative,policy_regulation
4143,yes,negative,policy_regulation
4144,yes,neutral,community_opposition
4145,yes,positive,jobs_economy
4146,yes,negative,policy_regulation
4147,yes,neutral,policy_regulation
4148,yes,negative,community_opposition
4149,yes,negative,policy_regulation
4150,yes,negative,investment_buildout
4151,yes,negative,community_opposition
4152,yes,negative,investment_buildout
4153,yes,negative,policy_regulation
4154,yes,positive,investment_buildout
4155,yes,negative,environment_water
4156,yes,neutral,investment_buildout
4157,yes,neutral,policy_regulation
4158,yes,negative,policy_regulation
4159,yes,negative,community_opposition
4160,yes,neutral,policy_regulation
4161,yes,negative,policy_regulation
4162,yes,neutral,policy_regulation
4163,yes,negative,environment_water
4164,yes,neutral,investment_buildout
4165,yes,negative,policy_regulation
4166,no,neutral,other
4167,yes,negative,community_opposition
4168,yes,neutral,policy_regulation
4169,yes,negative,community_opposition
4170,yes,neutral,investment_buildout
4171,yes,positive,policy_regulation
4172,yes,negative,policy_regulation
4173,yes,negative,community_opposition
4174,yes,negative,community_opposition
4175,yes,negative,community_opposition
4176,yes,negative,community_opposition
4177,yes,negative,environment_water
4178,yes,negative,community_opposition
4179,yes,positive,policy_regulation
4180,no,neutral,other
4181,no,neutral,other
4182,yes,neutral,policy_regulation
4183,yes,negative,policy_regulation
4184,yes,neutral,community_opposition
4185,yes,negative,environment_water
4186,yes,neutral,policy_regulation
4187,yes,negative,community_opposition
4188,no,neutral,other
4189,yes,positive,environment_water
4190,yes,negative,policy_regulation
4191,no,neutral,other
4192,no,neutral,other
4193,yes,negative,policy_regulation
4194,yes,positive,environment_water
4195,yes,neutral,policy_regulation
4196,yes,negative,investment_buildout
4197,yes,negative,community_opposition
4198,yes,negative,community_opposition
4199,yes,negative,policy_regulation
4200,yes,negative,environment_water
4201,yes,negative,environment_water
4202,yes,negative,policy_regulation
4203,yes,neutral,community_opposition
4204,yes,negative,community_opposition
4205,yes,positive,investment_buildout
4206,no,neutral,other
4207,yes,neutral,investment_buildout
4208,yes,negative,environment_water
4209,yes,negative,policy_regulation
4210,yes,negative,environment_water
4211,yes,negative,policy_regulation
4212,yes,positive,jobs_economy
4213,yes,negative,environment_water
4214,yes,neutral,investment_buildout
4215,yes,negative,community_opposition
4216,yes,positive,investment_buildout
4217,yes,negative,environment_water
4218,yes,neutral,policy_regulation
4219,yes,negative,investment_buildout
4220,yes,neutral,environment_water
4221,yes,positive,energy_grid
4222,yes,positive,investment_buildout
4223,no,neutral,other
4224,yes,positive,tech_operations
4225,yes,negative,community_opposition
4226,yes,neutral,policy_regulation
4227,yes,negative,policy_regulation
4228,yes,negative,community_opposition
4229,yes,positive,tech_operations
4230,yes,neutral,policy_regulation
4231,yes,negative,policy_regulation
4232,yes,negative,policy_regulation
4233,yes,positive,jobs_economy
4234,yes,positive,policy_regulation
4235,yes,negative,policy_regulation
4236,no,neutral,other
4237,yes,positive,community_opposition
4238,yes,positive,policy_regulation
4239,yes,positive,tech_operations
4240,yes,negative,investment_buildout
4241,yes,positive,policy_regulation
4242,yes,positive,jobs_economy
4243,yes,positive,policy_regulation
4244,yes,neutral,investment_buildout
4245,yes,negative,investment_buildout
4246,yes,negative,community_opposition
4247,yes,neutral,investment_buildout
4248,no,neutral,other
4249,no,neutral,other
4250,yes,negative,policy_regulation
