id,relevant,sentiment,theme
4974,yes,neutral,community_opposition
4975,yes,negative,policy_regulation
4976,yes,positive,tech_operations
4977,yes,neutral,investment_buildout
4978,yes,negative,investment_buildout
4979,yes,negative,community_opposition
4980,yes,negative,environment_water
4981,yes,positive,tech_operations
4982,yes,negative,community_opposition
4983,no,neutral,other
4984,yes,positive,policy_regulation
4985,yes,neutral,policy_regulation
4986,yes,negative,community_opposition
4987,yes,negative,community_opposition
4988,yes,negative,environment_water
4989,yes,negative,community_opposition
4990,yes,positive,investment_buildout
4991,yes,negative,environment_water
4992,no,neutral,other
4993,yes,neutral,policy_regulation
4994,no,neutral,other
4995,no,neutral,other
4996,yes,neutral,community_opposition
4997,yes,negative,community_opposition
4998,yes,negative,community_opposition
4999,yes,negative,community_opposition
5000,yes,negative,community_opposition
