id,relevant,sentiment,theme
2591,yes,negative,tech_operations
2592,yes,negative,energy_grid
2593,yes,negative,investment_buildout
2594,yes,negative,tech_operations
2595,yes,negative,policy_regulation
2596,yes,negative,energy_grid
2597,no,neutral,other
2598,yes,negative,policy_regulation
2599,no,neutral,other
2600,yes,negative,tech_operations
2601,yes,neutral,environment_water
2602,yes,positive,investment_buildout
2603,yes,negative,tech_operations
2604,yes,positive,energy_grid
2605,yes,neutral,investment_buildout
2606,yes,negative,environment_water
2607,yes,neutral,energy_grid
2608,yes,positive,investment_buildout
2609,yes,neutral,investment_buildout
2610,yes,positive,investment_buildout
2611,yes,neutral,tech_operations
2612,no,neutral,other
2613,yes,negative,tech_operations
2614,yes,negative,investment_buildout
2615,no,neutral,other
2616,yes,negative,tech_operations
2617,yes,negative,policy_regulation
2618,yes,neutral,environment_water
2619,yes,neutral,investment_buildout
2620,yes,positive,policy_regulation
2621,yes,negative,investment_buildout
2622,yes,negative,energy_grid
2623,no,neutral,other
2624,no,neutral,other
2625,yes,negative,tech_operations
2626,yes,positive,policy_regulation
2627,yes,negative,investment_buildout
2628,no,neutral,other
2629,yes,negative,investment_buildout
2630,yes,positive,investment_buildout
2631,yes,negative,investment_buildout
2632,yes,positive,investment_buildout
2633,yes,neutral,investment_buildout
2634,yes,neutral,investment_buildout
2635,no,neutral,other
2636,yes,neutral,investment_buildout
2637,yes,negative,policy_regulation
2638,yes,negative,policy_regulation
2639,yes,neutral,tech_operations
2640,no,neutral,other
2641,no,neutral,other
2642,yes,negative,policy_regulation
2643,no,neutral,other
2644,yes,negative,tech_operations
2645,yes,negative,tech_operations
2646,yes,negative,policy_regulation
2647,yes,neutral,investment_buildout
2648,yes,positive,investment_buildout
2649,yes,positive,policy_regulation
2650,yes,negative,policy_regulation
2651,yes,negative,tech_operations
2652,no,neutral,other
2653,no,neutral,other
2654,yes,negative,investment_buildout
2655,no,neutral,other
2656,yes,positive,energy_grid
2657,yes,positive,investment_buildout
2658,yes,positive,energy_grid
2659,yes,negative,investment_buildout
2660,yes,positive,investment_buildout
2661,yes,negative,tech_operations
2662,no,neutral,other
2663,no,neutral,other
2664,yes,positive,investment_buildout
2665,yes,positive,investment_buildout
2666,yes,negative,tech_operations
2667,yes,negative,policy_regulation
2668,yes,positive,investment_buildout
2669,yes,positive,tech_operations
2670,yes,negative,investment_buildout
2671,yes,neutral,policy_regulation
2672,yes,positive,investment_buildout
2673,yes,neutral,tech_operations
2674,yes,negative,policy_regulation
2675,yes,positive,investment_buildout
2676,no,neutral,other
2677,yes,negative,investment_buildout
2678,yes,negative,tech_operations
2679,yes,neutral,tech_operations
2680,no,neutral,other
2681,yes,neutral,investment_buildout
2682,yes,neutral,tech_operations
2683,no,neutral,other
2684,yes,positive,investment_buildout
2685,yes,neutral,investment_buildout
2686,yes,negative,tech_operations
2687,yes,positive,investment_buildout
2688,yes,positive,investment_buildout
2689,yes,negative,tech_operations
2690,yes,negative,community_opposition
2691,no,neutral,other
2692,yes,negative,tech_operations
2693,yes,negative,tech_operations
2694,yes,positive,investment_buildout
2695,yes,neutral,tech_operations
2696,yes,positive,investment_buildout
2697,yes,negative,policy_regulation
2698,yes,positive,investment_buildout
2699,yes,negative,tech_operations
2700,yes,positive,investment_buildout
2701,yes,negative,tech_operations
2702,yes,positive,policy_regulation
2703,yes,negative,tech_operations
2704,no,neutral,other
2705,yes,negative,tech_operations
2706,yes,neutral,tech_operations
2707,yes,positive,investment_buildout
2708,no,neutral,other
2709,no,neutral,other
2710,yes,negative,community_opposition
2711,yes,neutral,policy_regulation
2712,yes,positive,investment_buildout
2713,yes,positive,investment_buildout
2714,yes,neutral,investment_buildout
2715,yes,negative,investment_buildout
2716,yes,positive,investment_buildout
2717,yes,positive,investment_buildout
2718,yes,positive,investment_buildout
2719,yes,negative,investment_buildout
2720,no,neutral,other
2721,no,neutral,other
2722,yes,neutral,tech_operations
2723,yes,negative,energy_grid
2724,no,neutral,other
2725,yes,neutral,tech_operations
2726,yes,positive,investment_buildout
2727,yes,positive,investment_buildout
2728,no,neutral,other
2729,yes,positive,policy_regulation
2730,yes,positive,investment_buildout
2731,yes,positive,energy_grid
2732,yes,negative,investment_buildout
2733,yes,neutral,investment_buildout
2734,no,neutral,other
2735,yes,positive,investment_buildout
2736,yes,positive,investment_buildout
2737,yes,positive,investment_buildout
2738,yes,positive,policy_regulation
2739,no,neutral,other
2740,yes,negative,investment_buildout
2741,yes,negative,energy_grid
2742,yes,negative,policy_regulation
2743,yes,neutral,policy_regulation
2744,yes,positive,investment_buildout
2745,yes,neutral,tech_operations
2746,yes,neutral,policy_regulation
2747,yes,negative,policy_regulation
2748,yes,positive,investment_buildout
2749,yes,positive,energy_grid
2750,yes,positive,investment_buildout
