id,relevant,sentiment,theme
3943,yes,negative,environment_water
3944,yes,negative,community_opposition
3945,yes,negative,environment_water
3946,yes,neutral,policy_regulation
3947,yes,negative,environment_water
3948,yes,negative,community_opposition
3949,yes,negative,community_opposition
3950,yes,negative,policy_regulation
3951,yes,negative,environment_water
3952,yes,negative,policy_regulation
3953,yes,negative,environment_water
3954,yes,negative,environment_water
3955,yes,negative,policy_regulation
3956,yes,positive,policy_regulation
3957,yes,negative,policy_regulation
3958,yes,negative,community_opposition
3959,yes,positive,environment_water
3960,yes,negative,community_opposition
3961,yes,negative,policy_regulation
3962,yes,neutral,environment_water
3963,yes,negative,community_opposition
3964,yes,negative,community_opposition
3965,yes,neutral,other
3966,yes,negative,community_opposition
3967,no,neutral,other
3968,yes,negative,policy_regulation
3969,yes,negative,community_opposition
3970,yes,negative,community_opposition
3971,yes,neutral,other
3972,yes,negative,policy_regulation
3973,yes,positive,environment_water
3974,yes,neutral,policy_regulation
3975,yes,neutral,jobs_economy
3976,yes,positive,policy_regulation
3977,yes,negative,community_opposition
3978,yes,negative,community_opposition
3979,yes,negative,community_opposition
3980,yes,negative,community_opposition
3981,yes,negative,community_opposition
3982,yes,positive,policy_regulation
3983,no,neutral,other
3984,yes,negative,community_opposition
3985,yes,negative,policy_regulation
3986,yes,negative,policy_regulation
3987,yes,negative,environment_water
3988,no,neutral,other
3989,yes,positive,policy_regulation
3990,yes,negative,environment_water
3991,no,neutral,other
3992,no,neutral,other
3993,yes,negative,jobs_economy
3994,yes,neutral,community_opposition
3995,yes,neutral,policy_regulation
3996,yes,positive,policy_regulation
3997,yes,positive,energy_grid
3998,yes,negative,policy_regulation
3999,yes,negative,policy_regulation
4000,yes,neutral,other
