id,relevant,sentiment,theme
5430,yes,neutral,community_opposition
5431,no,neutral,other
5432,yes,negative,environment_water
5433,no,neutral,other
5434,yes,positive,investment_buildout
5435,yes,negative,environment_water
5436,yes,positive,policy_regulation
5437,yes,negative,community_opposition
5438,yes,positive,investment_buildout
5439,yes,neutral,environment_water
5440,yes,negative,community_opposition
5441,yes,negative,environment_water
5442,no,neutral,other
5443,yes,positive,policy_regulation
5444,yes,negative,environment_water
5445,yes,negative,environment_water
5446,yes,positive,environment_water
5447,yes,positive,community_opposition
5448,yes,negative,community_opposition
5449,yes,negative,environment_water
5450,yes,negative,environment_water
5451,no,neutral,other
5452,yes,positive,tech_operations
5453,yes,neutral,investment_buildout
5454,yes,neutral,environment_water
5455,yes,neutral,environment_water
5456,no,neutral,other
5457,no,neutral,other
5458,yes,neutral,environment_water
5459,yes,negative,policy_regulation
5460,yes,neutral,investment_buildout
5461,yes,positive,environment_water
5462,no,neutral,other
5463,yes,positive,investment_buildout
5464,yes,negative,policy_regulation
5465,yes,negative,environment_water
5466,yes,negative,policy_regulation
5467,no,neutral,other
5468,yes,neutral,policy_regulation
5469,yes,negative,environment_water
5470,yes,positive,policy_regulation
5471,yes,negative,community_opposition
5472,no,neutral,other
5473,yes,positive,policy_regulation
5474,yes,negative,policy_regulation
5475,yes,positive,investment_buildout
5476,yes,neutral,community_opposition
5477,yes,neutral,policy_regulation
5478,yes,negative,environment_water
5479,yes,negative,environment_water
5480,yes,negative,community_opposition
5481,yes,positive,policy_regulation
5482,yes,neutral,policy_regulation
5483,yes,neutral,policy_regulation
5484,no,neutral,other
5485,yes,neutral,environment_water
5486,yes,negative,policy_regulation
5487,yes,neutral,policy_regulation
5488,yes,negative,policy_regulation
5489,yes,negative,environment_water
5490,yes,negative,environment_water
5491,no,neutral,other
5492,yes,neutral,policy_regulation
5493,yes,neutral,policy_regulation
5494,yes,negative,environment_water
5495,yes,neutral,community_opposition
5496,yes,neutral,environment_water
5497,yes,negative,environment_water
5498,yes,negative,environment_water
5499,yes,positive,policy_regulation
5500,yes,negative,policy_regulation
