id,relevant,sentiment,theme
3705,yes,neutral,policy_regulation
3706,yes,positive,policy_regulation
3707,yes,negative,environment_water
3708,yes,negative,policy_regulation
3709,yes,negative,policy_regulation
3710,yes,positive,energy_grid
3711,yes,positive,environment_water
3712,yes,negative,policy_regulation
3713,yes,positive,environment_water
3714,yes,negative,policy_regulation
3715,no,neutral,other
3716,yes,negative,community_opposition
3717,yes,positive,environment_water
3718,yes,negative,policy_regulation
3719,yes,positive,environment_water
3720,yes,negative,policy_regulation
3721,yes,neutral,environment_water
3722,yes,negative,environment_water
3723,yes,neutral,investment_buildout
3724,yes,positive,policy_regulation
3725,yes,positive,environment_water
3726,yes,neutral,policy_regulation
3727,yes,neutral,community_opposition
3728,yes,negative,environment_water
3729,yes,positive,energy_grid
3730,no,neutral,other
3731,yes,neutral,environment_water
3732,yes,negative,community_opposition
3733,yes,positive,policy_regulation
3734,yes,negative,policy_regulation
3735,yes,negative,environment_water
3736,yes,negative,investment_buildout
3737,yes,negative,policy_regulation
3738,yes,neutral,tech_operations
3739,yes,positive,policy_regulation
3740,yes,positive,policy_regulation
3741,yes,neutral,policy_regulation
3742,yes,positive,policy_regulation
3743,yes,neutral,policy_regulation
3744,yes,neutral,policy_regulation
3745,no,neutral,other
3746,yes,negative,policy_regulation
3747,yes,neutral,other
3748,yes,negative,environment_water
3749,yes,negative,environment_water
3750,no,neutral,other
