id,relevant,sentiment,theme
3169,yes,positive,investment_buildout
3170,yes,negative,policy_regulation
3171,yes,negative,policy_regulation
3172,yes,neutral,investment_buildout
3173,yes,negative,investment_buildout
3174,yes,positive,investment_buildout
3175,yes,positive,investment_buildout
3176,no,neutral,other
3177,yes,negative,community_opposition
3178,yes,positive,investment_buildout
3179,yes,negative,energy_grid
3180,no,neutral,other
3181,yes,positive,investment_buildout
3182,yes,positive,policy_regulation
3183,yes,neutral,investment_buildout
3184,yes,neutral,investment_buildout
3185,yes,positive,investment_buildout
3186,yes,positive,investment_buildout
3187,yes,positive,tech_operations
3188,yes,neutral,investment_buildout
3189,yes,neutral,investment_buildout
3190,yes,negative,investment_buildout
3191,yes,positive,investment_buildout
3192,yes,neutral,investment_buildout
3193,yes,positive,investment_buildout
3194,yes,negative,tech_operations
3195,yes,neutral,investment_buildout
3196,yes,neutral,energy_grid
3197,yes,negative,energy_grid
3198,yes,positive,environment_water
3199,yes,positive,investment_buildout
3200,yes,positive,tech_operations
3201,yes,positive,investment_buildout
3202,no,neutral,other
3203,yes,positive,investment_buildout
3204,no,neutral,other
3205,yes,positive,investment_buildout
3206,yes,positive,investment_buildout
3207,yes,negative,community_opposition
3208,no,neutral,other
3209,yes,positive,investment_buildout
3210,no,neutral,other
3211,yes,positive,investment_buildout
3212,yes,positive,investment_buildout
3213,yes,positive,investment_buildout
3214,yes,neutral,investment_buildout
3215,yes,negative,environment_water
3216,yes,positive,investment_buildout
3217,yes,negative,energy_grid
3218,yes,negative,energy_grid
3219,yes,negative,tech_operations
3220,yes,negative,investment_buildout
3221,yes,negative,environment_water
3222,yes,positive,energy_grid
3223,no,neutral,other
3224,yes,positive,investment_buildout
3225,yes,positive,investment_buildout
3226,yes,positive,energy_grid
3227,yes,positive,environment_water
3228,yes,negative,investment_buildout
3229,yes,negative,energy_grid
3230,yes,negative,investment_buildout
3231,yes,neutral,policy_regulation
3232,yes,positive,tech_operations
3233,yes,positive,investment_buildout
3234,no,neutral,other
3235,yes,negative,environment_water
3236,no,neutral,other
3237,yes,positive,tech_operations
3238,yes,positive,investment_buildout
3239,no,neutral,other
3240,yes,neutral,energy_grid
3241,yes,positive,energy_grid
3242,no,neutral,other
3243,no,neutral,other
3244,yes,positive,environment_water
3245,no,neutral,other
3246,yes,positive,investment_buildout
3247,yes,neutral,investment_buildout
3248,yes,negative,investment_buildout
3249,no,neutral,other
3250,yes,positive,investment_buildout
