id,relevant,sentiment,theme
1953,yes,negative,investment_buildout
1954,no,neutral,other
1955,yes,neutral,tech_operations
1956,yes,negative,policy_regulation
1957,yes,positive,investment_buildout
1958,yes,negative,investment_buildout
1959,yes,negative,policy_regulation
1960,no,neutral,other
1961,yes,positive,tech_operations
1962,yes,negative,policy_regulation
1963,yes,positive,tech_operations
1964,no,neutral,other
1965,yes,negative,policy_regulation
1966,yes,neutral,tech_operations
1967,yes,positive,investment_buildout
1968,yes,positive,tech_operations
1969,yes,negative,policy_regulation
1970,yes,negative,policy_regulation
1971,yes,neutral,tech_operations
1972,yes,neutral,other
1973,yes,neutral,other
1974,yes,neutral,investment_buildout
1975,yes,negative,policy_regulation
1976,yes,negative,policy_regulation
1977,yes,positive,tech_operations
1978,yes,positive,investment_buildout
1979,yes,positive,energy_grid
1980,yes,negative,policy_regulation
1981,yes,positive,energy_grid
1982,yes,positive,investment_buildout
1983,yes,neutral,policy_regulation
1984,yes,negative,policy_regulation
1985,yes,neutral,tech_operations
1986,yes,neutral,tech_operations
1987,yes,positive,investment_buildout
1988,yes,positive,investment_buildout
1989,yes,positive,investment_buildout
1990,yes,negative,policy_regulation
1991,yes,positive,tech_operations
1992,no,neutral,other
1993,yes,positive,tech_operations
1994,yes,positive,tech_operations
1995,yes,positive,jobs_economy
1996,yes,positive,investment_buildout
1997,yes,positive,investment_buildout
1998,yes,positive,investment_buildout
1999,yes,negative,investment_buildout
2000,yes,negative,policy_regulation
