id,relevant,sentiment,theme
4614,yes,neutral,policy_regulation
4615,yes,positive,investment_buildout
4616,yes,neutral,policy_regulation
4617,yes,negative,investment_buildout
4618,yes,neutral,policy_regulation
4619,no,neutral,other
4620,yes,neutral,policy_regulation
4621,yes,neutral,policy_regulation
4622,yes,neutral,policy_regulation
4623,no,neutral,other
4624,yes,positive,jobs_economy
4625,yes,neutral,policy_regulation
4626,yes,neutral,policy_regulation
4627,yes,neutral,policy_regulation
4628,yes,neutral,policy_regulation
4629,yes,neutral,policy_regulation
4630,yes,neutral,policy_regulation
4631,yes,negative,community_opposition
4632,yes,neutral,policy_regulation
4633,no,neutral,other
4634,yes,negative,energy_grid
4635,no,neutral,other
4636,yes,negative,policy_regulation
4637,yes,neutral,policy_regulation
4638,yes,positive,investment_buildout
4639,yes,neutral,policy_regulation
4640,yes,neutral,policy_regulation
4641,yes,neutral,policy_regulation
4642,no,neutral,other
4643,yes,neutral,policy_regulation
4644,yes,negative,policy_regulation
4645,yes,neutral,policy_regulation
4646,yes,negative,policy_regulation
4647,yes,neutral,investment_buildout
4648,yes,neutral,investment_buildout
4649,yes,negative,environment_water
4650,yes,neutral,policy_regulation
4651,yes,neutral,policy_regulation
4652,yes,negative,environment_water
4653,yes,neutral,policy_regulation
4654,yes,positive,jobs_economy
4655,yes,neutral,investment_buildout
4656,yes,neutral,policy_regulation
4657,no,neutral,other
4658,no,neutral,other
4659,yes,negative,policy_regulation
4660,yes,neutral,investment_buildout
4661,yes,neutral,policy_regulation
4662,yes,negative,policy_regulation
4663,no,neutral,other
4664,yes,neutral,policy_regulation
4665,yes,neutral,policy_regulation
4666,yes,negative,policy_regulation
4667,yes,negative,policy_regulation
4668,yes,neutral,policy_regulation
4669,yes,negative,environment_water
4670,yes,neutral,investment_buildout
4671,yes,positive,tech_operations
4672,no,neutral,other
4673,yes,positive,tech_operations
4674,no,neutral,other
4675,yes,negative,policy_regulation
4676,yes,negative,environment_water
4677,yes,negative,investment_buildout
4678,yes,positive,policy_regulation
4679,yes,positive,investment_buildout
4680,yes,neutral,policy_regulation
4681,yes,negative,policy_regulation
4682,yes,positive,policy_regulation
4683,yes,negative,policy_regulation
4684,yes,neutral,policy_regulation
4685,yes,negative,policy_regulation
4686,yes,negative,policy_regulation
4687,yes,negative,policy_regulation
4688,yes,positive,policy_regulation
4689,yes,neutral,investment_buildout
4690,yes,negative,policy_regulation
4691,no,neutral,other
4692,yes,neutral,tech_operations
4693,yes,neutral,policy_regulation
4694,yes,neutral,policy_regulation
4695,yes,negative,policy_regulation
4696,yes,neutral,policy_regulation
4697,yes,negative,policy_regulation
4698,no,neutral,other
4699,no,neutral,other
4700,yes,negative,investment_buildout
4701,yes,negative,investment_buildout
4702,yes,positive,tech_operations
4703,yes,neutral,policy_regulation
4704,yes,negative,environment_water
4705,yes,neutral,investment_buildout
4706,yes,negative,investment_buildout
4707,yes,positive,policy_regulation
4708,yes,negative,policy_regulation
4709,yes,negative,environment_water
4710,yes,negative,jobs_economy
4711,yes,negative,environment_water
4712,yes,neutral,policy_regulation
4713,yes,negative,environment_water
4714,yes,negative,environment_water
4715,yes,negative,policy_regulation
4716,yes,neutral,investment_buildout
4717,yes,negative,environment_water
4718,yes,neutral,investment_buildout
4719,yes,negative,community_opposition
4720,yes,neutral,investment_buildout
4721,yes,neutral,policy_regulation
4722,yes,negative,environment_water
4723,yes,negative,environment_water
4724,yes,negative,policy_regulation
4725,no,neutral,other
4726,yes,negative,community_opposition
4727,yes,neutral,policy_regulation
4728,yes,negative,environment_water
4729,yes,neutral,investment_buildout
4730,no,neutral,other
4731,no,neutral,other
4732,no,neutral,other
4733,yes,negative,environment_water
4734,yes,negative,policy_regulation
4735,no,neutral,other
4736,yes,positive,tech_operations
4737,yes,negative,environment_water
4738,yes,negative,environment_water
4739,yes,neutral,environment_water
4740,yes,neutral,policy_regulation
4741,yes,negative,environment_water
4742,yes,negative,environment_water
4743,yes,negative,policy_regulation
4744,yes,negative,policy_regulation
4745,yes,negative,environment_water
4746,yes,negative,policy_regulation
4747,yes,positive,environment_water
4748,yes,negative,policy_regulation
4749,yes,positive,other
4750,yes,negative,policy_regulation
