id,relevant,sentiment,theme
5859,yes,positive,energy_grid
5860,yes,negative,policy_regulation
5861,yes,positive,investment_buildout
5862,yes,positive,energy_grid
5863,yes,positive,investment_buildout
5864,yes,negative,tech_operations
5865,yes,neutral,tech_operations
5866,yes,negative,tech_operations
5867,yes,negative,policy_regulation
5868,yes,negative,environment_water
5869,yes,positive,environment_water
5870,yes,neutral,tech_operations
5871,yes,positive,investment_buildout
5872,yes,positive,energy_grid
5873,yes,positive,investment_buildout
5874,yes,neutral,investment_buildout
5875,yes,positive,investment_buildout
5876,yes,neutral,investment_buildout
5877,yes,positive,jobs_economy
5878,yes,negative,policy_regulation
5879,yes,positive,investment_buildout
5880,yes,negative,policy_regulation
5881,yes,positive,investment_buildout
5882,yes,negative,policy_regulation
5883,yes,positive,investment_buildout
5884,yes,neutral,investment_buildout
5885,yes,neutral,other
5886,yes,negative,tech_operations
5887,yes,neutral,tech_operations
5888,yes,neutral,tech_operations
5889,yes,positive,investment_buildout
5890,yes,neutral,investment_buildout
5891,yes,neutral,investment_buildout
5892,no,neutral,other
5893,yes,positive,tech_operations
5894,yes,neutral,other
5895,yes,positive,investment_buildout
5896,yes,neutral,other
5897,yes,positive,investment_buildout
5898,yes,neutral,tech_operations
5899,yes,positive,investment_buildout
5900,yes,positive,tech_operations
5901,yes,neutral,other
5902,no,neutral,other
5903,yes,neutral,other
5904,yes,neutral,other
5905,yes,negative,other
5906,yes,positive,investment_buildout
5907,yes,neutral,other
5908,yes,positive,investment_buildout
5909,yes,positive,investment_buildout
5910,yes,neutral,other
5911,yes,negative,policy_regulation
5912,yes,positive,investment_buildout
5913,yes,negative,policy_regulation
5914,yes,positive,investment_buildout
5915,yes,neutral,other
5916,yes,positive,investment_buildout
5917,yes,positive,jobs_economy
5918,yes,positive,investment_buildout
5919,yes,neutral,investment_buildout
5920,yes,negative,other
5921,yes,neutral,environment_water
5922,yes,positive,investment_buildout
5923,yes,negative,policy_regulation
5924,yes,positive,tech_operations
5925,yes,negative,energy_grid
5926,yes,negative,environment_water
5927,yes,positive,investment_buildout
5928,yes,neutral,investment_buildout
5929,yes,neutral,policy_regulation
5930,yes,positive,policy_regulation
5931,yes,positive,jobs_economy
5932,yes,negative,environment_water
5933,yes,positive,jobs_economy
5934,yes,positive,investment_buildout
5935,yes,positive,investment_buildout
5936,no,neutral,other
5937,yes,neutral,investment_buildout
5938,yes,positive,investment_buildout
5939,no,neutral,other
5940,yes,positive,investment_buildout
5941,yes,positive,investment_buildout
5942,yes,positive,investment_buildout
5943,yes,positive,investment_buildout
5944,yes,negative,environment_water
5945,yes,positive,investment_buildout
5946,yes,positive,policy_regulation
5947,yes,neutral,community_opposition
5948,yes,negative,other
5949,yes,neutral,policy_regulation
5950,yes,positive,jobs_economy
5951,yes,negative,jobs_economy
5952,yes,positive,investment_buildout
5953,yes,negative,other
5954,yes,negative,community_opposition
5955,yes,neutral,investment_buildout
5956,yes,positive,energy_grid
5957,yes,neutral,other
5958,yes,positive,investment_buildout
5959,yes,neutral,investment_buildout
5960,yes,positive,tech_operations
5961,yes,negative,policy_regulation
5962,yes,negative,environment_water
5963,yes,positive,investment_buildout
5964,yes,neutral,investment_buildout
5965,yes,neutral,investment_buildout
5966,yes,positive,investment_buildout
5967,yes,negative,tech_operations
5968,no,neutral,other
5969,yes,positive,investment_buildout
5970,yes,positive,investment_buildout
5971,yes,positive,energy_grid
5972,yes,neutral,investment_buildout
5973,yes,positive,other
5974,yes,positive,investment_buildout
5975,yes,neutral,tech_operations
5976,yes,positive,investment_buildout
5977,yes,positive,investment_buildout
5978,yes,positive,investment_buildout
5979,yes,neutral,policy_regulation
5980,yes,positive,investment_buildout
5981,no,neutral,other
5982,yes,negative,community_opposition
5983,yes,positive,energy_grid
5984,no,neutral,other
5985,yes,positive,investment_buildout
5986,yes,negative,jobs_economy
5987,yes,neutral,investment_buildout
5988,yes,negative,policy_regulation
5989,yes,positive,investment_buildout
5990,yes,positive,investment_buildout
5991,yes,negative,jobs_economy
5992,yes,negative,policy_regulation
5993,yes,negative,policy_regulation
5994,yes,negative,policy_regulation
5995,yes,positive,investment_buildout
5996,yes,negative,policy_regulation
5997,yes,negative,policy_regulation
5998,yes,negative,policy_regulation
5999,yes,positive,investment_buildout
6000,yes,negative,policy_regulation
