id,relevant,sentiment,theme
5834,yes,neutral,investment_buildout
5835,yes,neutral,investment_buildout
5836,yes,positive,investment_buildout
5837,yes,neutral,energy_grid
5838,yes,positive,environment_water
5839,yes,positive,investment_buildout
5840,no,neutral,other
5841,yes,positive,investment_buildout
5842,no,neutral,other
5843,yes,neutral,energy_grid
5844,yes,neutral,investment_buildout
5845,yes,positive,investment_buildout
5846,yes,positive,investment_buildout
5847,yes,positive,investment_buildout
5848,yes,positive,tech_operations
5849,yes,neutral,energy_grid
5850,yes,neutral,other
5851,yes,positive,tech_operations
5852,yes,positive,investment_buildout
5853,yes,positive,policy_regulation
5854,yes,neutral,energy_grid
5855,yes,neutral,environment_water
5856,yes,positive,energy_grid
5857,yes,negative,energy_grid
5858,yes,positive,investment_buildout
5859,yes,negative,investment_buildout
5860,yes,negative,energy_grid
5861,yes,positive,investment_buildout
5862,yes,neutral,energy_grid
5863,yes,neutral,energy_grid
5864,yes,positive,investment_buildout
5865,yes,positive,tech_operations
5866,yes,negative,investment_buildout
5867,yes,negative,community_opposition
5868,yes,negative,investment_buildout
5869,yes,positive,investment_buildout
5870,yes,positive,investment_buildout
5871,yes,negative,investment_buildout
5872,no,neutral,other
5873,yes,negative,energy_grid
5874,yes,negative,energy_grid
5875,yes,negative,community_opposition
5876,yes,positive,tech_operations
5877,yes,neutral,investment_buildout
5878,no,neutral,other
5879,yes,negative,investment_buildout
5880,yes,positive,investment_buildout
5881,yes,neutral,tech_operations
5882,yes,neutral,investment_buildout
5883,yes,positive,energy_grid
5884,yes,positive,investment_buildout
5885,yes,positive,investment_buildout
5886,yes,neutral,tech_operations
5887,yes,positive,tech_operations
5888,yes,negative,investment_buildout
5889,yes,negative,community_opposition
5890,yes,positive,investment_buildout
5891,yes,neutral,energy_grid
5892,yes,neutral,policy_regulation
5893,no,neutral,other
5894,yes,neutral,policy_regulation
5895,yes,neutral,investment_buildout
5896,yes,positive,environment_water
5897,yes,positive,tech_operations
5898,no,neutral,other
5899,yes,neutral,other
5900,yes,neutral,tech_operations
5901,yes,positive,tech_operations
5902,yes,negative,energy_grid
5903,yes,positive,energy_grid
5904,yes,negative,investment_buildout
5905,yes,negative,environment_water
5906,yes,positive,jobs_economy
5907,yes,neutral,tech_operations
5908,yes,negative,investment_buildout
5909,no,neutral,other
5910,yes,neutral,investment_buildout
5911,yes,negative,investment_buildout
5912,yes,positive,investment_buildout
5913,yes,neutral,energy_grid
5914,yes,positive,investment_buildout
5915,yes,negative,investment_buildout
5916,yes,positive,tech_operations
5917,yes,positive,investment_buildout
5918,yes,neutral,tech_operations
5919,yes,neutral,investment_buildout
5920,yes,negative,policy_regulation
5921,yes,positive,jobs_economy
5922,yes,positive,tech_operations
5923,yes,neutral,jobs_economy
5924,yes,neutral,energy_grid
5925,yes,negative,policy_regulation
5926,yes,positive,investment_buildout
5927,yes,neutral,energy_grid
5928,yes,positive,investment_buildout
5929,yes,positive,investment_buildout
5930,yes,neutral,investment_buildout
5931,yes,positive,tech_operations
5932,yes,negative,tech_operations
5933,yes,positive,energy_grid
5934,yes,positive,investment_buildout
5935,yes,negative,energy_grid
5936,yes,neutral,policy_regulation
5937,yes,neutral,tech_operations
5938,yes,negative,energy_grid
5939,yes,neutral,community_opposition
5940,yes,negative,investment_buildout
5941,yes,positive,investment_buildout
5942,yes,positive,investment_buildout
5943,yes,positive,energy_grid
5944,yes,positive,environment_water
5945,yes,positive,investment_buildout
5946,yes,neutral,energy_grid
5947,yes,positive,tech_operations
5948,yes,neutral,policy_regulation
5949,yes,positive,investment_buildout
5950,yes,neutral,investment_buildout
5951,no,neutral,other
5952,yes,neutral,energy_grid
5953,yes,neutral,investment_buildout
5954,yes,positive,investment_buildout
5955,yes,neutral,other
5956,yes,neutral,energy_grid
5957,yes,positive,policy_regulation
5958,yes,positive,investment_buildout
5959,yes,positive,investment_buildout
5960,yes,neutral,energy_grid
5961,yes,negative,investment_buildout
5962,yes,neutral,investment_buildout
5963,yes,neutral,jobs_economy
5964,yes,negative,energy_grid
5965,yes,negative,investment_buildout
5966,yes,positive,investment_buildout
5967,yes,negative,investment_buildout
5968,yes,neutral,policy_regulation
5969,yes,negative,energy_grid
5970,no,neutral,other
5971,yes,positive,investment_buildout
5972,yes,positive,investment_buildout
5973,yes,negative,investment_buildout
5974,yes,neutral,investment_buildout
5975,yes,positive,jobs_economy
5976,yes,negative,investment_buildout
5977,yes,positive,investment_buildout
5978,no,neutral,other
5979,yes,negative,investment_buildout
5980,yes,positive,environment_water
5981,yes,negative,energy_grid
5982,yes,positive,investment_buildout
5983,yes,positive,investment_buildout
5984,yes,positive,investment_buildout
5985,yes,positive,tech_operations
5986,yes,negative,investment_buildout
5987,yes,negative,community_opposition
5988,yes,negative,investment_buildout
5989,yes,neutral,investment_buildout
5990,yes,neutral,energy_grid
5991,yes,neutral,energy_grid
5992,yes,positive,investment_buildout
5993,yes,positive,investment_buildout
5994,yes,neutral,jobs_economy
5995,yes,positive,policy_regulation
5996,yes,neutral,investment_buildout
5997,yes,positive,investment_buildout
5998,yes,neutral,energy_grid
5999,yes,positive,energy_grid
6000,yes,negative,environment_water
