id,relevant,sentiment,theme
4481,yes,positive,energy_grid
4482,yes,negative,environment_water
4483,yes,positive,investment_buildout
4484,no,neutral,other
4485,yes,negative,policy_regulation
4486,yes,negative,energy_grid
4487,yes,negative,tech_operations
4488,yes,negative,community_opposition
4489,yes,negative,community_opposition
4490,yes,positive,tech_operations
4491,yes,positive,investment_buildout
4492,yes,positive,investment_buildout
4493,yes,positive,investment_buildout
4494,yes,positive,investment_buildout
4495,yes,positive,investment_buildout
4496,yes,neutral,energy_grid
4497,yes,negative,community_opposition
4498,yes,positive,investment_buildout
4499,yes,positive,investment_buildout
4500,yes,neutral,investment_buildout
