id,relevant,sentiment,theme
114,yes,negative,tech_operations
115,yes,positive,tech_operations
116,yes,neutral,other
117,no,neutral,other
118,yes,negative,investment_buildout
119,yes,positive,investment_buildout
120,yes,positive,investment_buildout
121,yes,positive,investment_buildout
122,no,neutral,other
123,yes,positive,investment_buildout
124,yes,positive,investment_buildout
125,yes,positive,investment_buildout
126,yes,positive,investment_buildout
127,yes,positive,investment_buildout
128,yes,positive,investment_buildout
129,yes,positive,tech_operations
130,yes,negative,community_opposition
131,yes,positive,investment_buildout
132,yes,positive,investment_buildout
133,yes,positive,investment_buildout
134,yes,positive,investment_buildout
135,yes,negative,tech_operations
136,yes,positive,investment_buildout
137,no,neutral,other
138,no,neutral,other
139,yes,positive,energy_grid
140,yes,positive,energy_grid
141,yes,positive,environment_water
142,no,neutral,other
143,yes,positive,tech_operations
144,yes,positive,investment_buildout
145,yes,positive,investment_buildout
146,yes,neutral,other
147,yes,neutral,tech_operations
148,yes,positive,investment_buildout
149,yes,positive,energy_grid
150,yes,positive,investment_buildout
151,yes,positive,investment_buildout
152,yes,negative,environment_water
153,no,neutral,other
154,yes,positive,energy_grid
155,yes,negative,policy_regulation
156,yes,negative,tech_operations
157,yes,negative,community_opposition
158,yes,positive,energy_grid
159,yes,positive,tech_operations
160,yes,positive,investment_buildout
161,yes,positive,tech_operations
162,yes,positive,policy_regulation
163,yes,positive,tech_operations
164,yes,positive,investment_buildout
165,yes,positive,investment_buildout
166,yes,positive,investment_buildout
167,yes,positive,investment_buildout
168,no,neutral,other
169,yes,positive,tech_operations
170,yes,positive,investment_buildout
171,yes,positive,investment_buildout
172,no,neutral,other
173,yes,positive,environment_water
174,no,neutral,other
175,yes,positive,tech_operations
176,yes,positive,policy_regulation
177,yes,positive,environment_water
178,no,neutral,other
179,yes,positive,investment_buildout
180,yes,positive,investment_buildout
181,yes,positive,tech_operations
182,yes,positive,investment_buildout
183,yes,positive,environment_water
184,yes,neutral,investment_buildout
185,yes,neutral,other
186,yes,positive,tech_operations
187,yes,positive,policy_regulation
188,yes,neutral,policy_regulation
189,yes,positive,energy_grid
190,yes,positive,environment_water
191,yes,negative,policy_regulation
192,yes,positive,investment_buildout
193,yes,positive,environment_water
194,yes,positive,energy_grid
195,no,neutral,other
196,yes,positive,tech_operations
197,yes,positive,tech_operations
198,yes,positive,investment_buildout
199,yes,positive,investment_buildout
200,yes,positive,investment_buildout
201,yes,neutral,community_opposition
202,yes,positive,energy_grid
203,yes,positive,investment_buildout
204,yes,neutral,investment_buildout
205,yes,positive,energy_grid
206,yes,positive,environment_water
207,yes,positive,investment_buildout
208,yes,positive,investment_buildout
209,yes,neutral,investment_buildout
210,yes,positive,tech_operations
211,yes,positive,policy_regulation
212,yes,positive,investment_buildout
213,yes,positive,tech_operations
214,yes,neutral,investment_buildout
215,yes,positive,investment_buildout
216,yes,positive,investment_buildout
217,yes,positive,investment_buildout
218,yes,positive,investment_buildout
219,yes,positive,investment_buildout
220,yes,positive,investment_buildout
221,yes,positive,investment_buildout
222,yes,neutral,investment_buildout
223,yes,positive,energy_grid
224,yes,positive,investment_buildout
225,yes,negative,tech_operations
226,yes,negative,energy_grid
227,yes,positive,tech_operations
228,yes,neutral,community_opposition
229,yes,positive,investment_buildout
230,yes,positive,investment_buildout
231,yes,positive,investment_buildout
232,yes,positive,investment_buildout
233,yes,neutral,tech_operations
234,yes,positive,energy_grid
235,yes,positive,investment_buildout
236,yes,neutral,policy_regulation
237,yes,positive,energy_grid
238,yes,positive,investment_buildout
239,yes,neutral,investment_buildout
240,yes,positive,investment_buildout
241,yes,positive,investment_buildout
242,yes,positive,investment_buildout
243,yes,negative,community_opposition
244,yes,neutral,investment_buildout
245,yes,positive,energy_grid
246,yes,positive,investment_buildout
247,yes,positive,energy_grid
248,yes,positive,investment_buildout
249,yes,positive,tech_operations
250,yes,positive,energy_grid
