id,relevant,sentiment,theme
3582,yes,neutral,community_opposition
3583,yes,negative,community_opposition
3584,yes,positive,investment_buildout
3585,yes,negative,energy_grid
3586,yes,neutral,investment_buildout
3587,yes,positive,investment_buildout
3588,yes,positive,tech_operations
3589,yes,neutral,community_opposition
3590,yes,positive,investment_buildout
3591,yes,negative,community_opposition
3592,yes,positive,investment_buildout
3593,yes,positive,investment_buildout
3594,yes,neutral,jobs_economy
3595,yes,positive,tech_operations
3596,yes,negative,environment_water
3597,yes,neutral,investment_buildout
3598,yes,positive,tech_operations
3599,yes,neutral,investment_buildout
3600,yes,neutral,tech_operations
3601,yes,positive,other
3602,yes,positive,investment_buildout
3603,no,neutral,other
3604,yes,neutral,energy_grid
3605,yes,positive,investment_buildout
3606,yes,positive,investment_buildout
3607,yes,neutral,tech_operations
3608,yes,neutral,other
3609,yes,positive,investment_buildout
3610,yes,positive,tech_operations
3611,yes,positive,investment_buildout
3612,yes,neutral,other
3613,yes,neutral,investment_buildout
3614,yes,neutral,tech_operations
3615,yes,neutral,environment_water
3616,yes,positive,investment_buildout
3617,yes,positive,energy_grid
3618,yes,positive,investment_buildout
3619,yes,neutral,tech_operations
3620,yes,neutral,investment_buildout
3621,yes,positive,investment_buildout
3622,yes,positive,investment_buildout
3623,yes,positive,investment_buildout
3624,yes,positive,energy_grid
3625,yes,neutral,energy_grid
3626,yes,positive,investment_buildout
3627,yes,neutral,investment_buildout
3628,yes,positive,tech_operations
3629,yes,neutral,tech_operations
3630,yes,positive,investment_buildout
3631,yes,neutral,investment_buildout
3632,yes,negative,energy_grid
3633,yes,positive,environment_water
3634,yes,positive,investment_buildout
3635,yes,positive,investment_buildout
3636,yes,neutral,investment_buildout
3637,no,neutral,other
3638,yes,positive,investment_buildout
3639,yes,positive,investment_buildout
3640,yes,positive,investment_buildout
3641,yes,positive,investment_buildout
3642,yes,positive,investment_buildout
3643,yes,positive,energy_grid
3644,yes,positive,investment_buildout
3645,yes,neutral,investment_buildout
3646,yes,negative,community_opposition
3647,yes,neutral,environment_water
3648,yes,negative,investment_buildout
3649,yes,positive,environment_water
3650,yes,positive,investment_buildout
3651,yes,positive,investment_buildout
3652,yes,positive,investment_buildout
3653,yes,positive,investment_buildout
3654,yes,positive,investment_buildout
3655,yes,positive,tech_operations
3656,yes,neutral,investment_buildout
3657,yes,positive,investment_buildout
3658,yes,positive,investment_buildout
3659,yes,positive,investment_buildout
3660,yes,neutral,investment_buildout
3661,yes,positive,tech_operations
3662,yes,positive,investment_buildout
3663,yes,neutral,other
3664,yes,negative,energy_grid
3665,yes,neutral,other
3666,yes,neutral,tech_operations
3667,yes,positive,tech_operations
3668,yes,neutral,tech_operations
3669,yes,neutral,energy_grid
3670,no,neutral,other
3671,no,neutral,other
3672,no,neutral,other
3673,yes,positive,investment_buildout
3674,yes,positive,investment_buildout
3675,yes,positive,investment_buildout
3676,yes,neutral,investment_buildout
3677,yes,negative,energy_grid
3678,yes,positive,energy_grid
3679,yes,negative,energy_grid
3680,yes,neutral,policy_regulation
3681,yes,positive,tech_operations
3682,yes,neutral,tech_operations
3683,yes,positive,energy_grid
3684,yes,positive,investment_buildout
3685,yes,negative,environment_water
3686,yes,positive,investment_buildout
3687,yes,positive,investment_buildout
3688,no,neutral,other
3689,yes,neutral,investment_buildout
3690,yes,positive,tech_operations
3691,yes,neutral,policy_regulation
3692,yes,positive,investment_buildout
3693,yes,positive,investment_buildout
3694,yes,neutral,energy_grid
3695,yes,positive,energy_grid
3696,yes,positive,investment_buildout
3697,no,neutral,other
3698,yes,positive,investment_buildout
3699,yes,positive,investment_buildout
3700,yes,positive,investment_buildout
3701,yes,neutral,investment_buildout
3702,yes,neutral,investment_buildout
3703,yes,positive,tech_operations
3704,yes,neutral,other
3705,yes,neutral,investment_buildout
3706,yes,positive,investment_buildout
3707,yes,positive,investment_buildout
3708,no,neutral,other
3709,yes,positive,investment_buildout
3710,yes,neutral,tech_operations
3711,yes,positive,investment_buildout
3712,yes,positive,environment_water
3713,yes,negative,community_opposition
3714,yes,negative,community_opposition
3715,yes,positive,jobs_economy
3716,yes,positive,energy_grid
3717,yes,positive,investment_buildout
3718,yes,positive,investment_buildout
3719,yes,positive,environment_water
3720,yes,positive,investment_buildout
3721,yes,negative,energy_grid
3722,yes,positive,investment_buildout
3723,yes,positive,investment_buildout
3724,yes,positive,investment_buildout
3725,yes,neutral,investment_buildout
3726,yes,negative,community_opposition
3727,yes,neutral,policy_regulation
3728,yes,positive,investment_buildout
3729,yes,negative,community_opposition
3730,yes,positive,investment_buildout
3731,yes,positive,investment_buildout
3732,no,neutral,other
3733,yes,negative,environment_water
3734,no,neutral,other
3735,yes,negative,community_opposition
3736,yes,neutral,tech_operations
3737,yes,positive,investment_buildout
3738,yes,positive,investment_buildout
3739,yes,positive,investment_buildout
3740,no,neutral,other
3741,yes,positive,investment_buildout
3742,yes,neutral,policy_regulation
3743,yes,positive,investment_buildout
3744,yes,positive,energy_grid
3745,yes,positive,policy_regulation
3746,yes,positive,investment_buildout
3747,yes,neutral,other
3748,yes,neutral,tech_operations
3749,yes,neutral,other
3750,yes,positive,investment_buildout
