id,relevant,sentiment,theme
2639,yes,neutral,investment_buildout
2640,yes,negative,community_opposition
2641,yes,positive,investment_buildout
2642,yes,positive,investment_buildout
2643,yes,positive,tech_operations
2644,yes,neutral,energy_grid
2645,yes,negative,community_opposition
2646,yes,neutral,other
2647,yes,positive,policy_regulation
2648,yes,positive,energy_grid
2649,no,neutral,other
2650,yes,positive,investment_buildout
2651,yes,neutral,tech_operations
2652,yes,positive,investment_buildout
2653,yes,positive,investment_buildout
2654,yes,positive,investment_buildout
2655,yes,positive,investment_buildout
2656,yes,neutral,investment_buildout
2657,yes,positive,policy_regulation
2658,yes,neutral,policy_regulation
2659,yes,positive,investment_buildout
2660,yes,positive,investment_buildout
2661,yes,positive,investment_buildout
2662,yes,neutral,investment_buildout
2663,yes,positive,investment_buildout
2664,yes,positive,energy_grid
2665,yes,negative,community_opposition
2666,yes,positive,environment_water
2667,yes,positive,investment_buildout
2668,yes,negative,tech_operations
2669,yes,positive,investment_buildout
2670,yes,neutral,investment_buildout
2671,yes,positive,tech_operations
2672,no,neutral,other
2673,yes,positive,investment_buildout
2674,yes,neutral,other
2675,no,neutral,other
2676,yes,neutral,community_opposition
2677,yes,neutral,investment_buildout
2678,yes,negative,community_opposition
2679,yes,positive,investment_buildout
2680,yes,neutral,tech_operations
2681,yes,positive,tech_operations
2682,yes,positive,investment_buildout
2683,yes,positive,investment_buildout
2684,yes,positive,investment_buildout
2685,yes,neutral,other
2686,yes,neutral,tech_operations
2687,yes,negative,other
2688,yes,positive,investment_buildout
2689,yes,neutral,energy_grid
2690,yes,neutral,investment_buildout
2691,yes,positive,investment_buildout
2692,yes,neutral,investment_buildout
2693,yes,neutral,tech_operations
2694,yes,neutral,energy_grid
2695,no,neutral,other
2696,yes,positive,investment_buildout
2697,yes,neutral,investment_buildout
2698,yes,positive,policy_regulation
2699,yes,negative,tech_operations
2700,yes,neutral,investment_buildout
2701,yes,positive,investment_buildout
2702,yes,positive,tech_operations
2703,yes,neutral,investment_buildout
2704,yes,neutral,tech_operations
2705,no,neutral,other
2706,yes,neutral,investment_buildout
2707,yes,neutral,tech_operations
2708,yes,positive,investment_buildout
2709,yes,positive,investment_buildout
2710,yes,neutral,investment_buildout
2711,yes,neutral,tech_operations
2712,yes,negative,jobs_economy
2713,yes,neutral,investment_buildout
2714,yes,negative,environment_water
2715,yes,positive,environment_water
2716,no,neutral,other
2717,yes,neutral,environment_water
2718,yes,positive,investment_buildout
2719,yes,positive,tech_operations
2720,yes,positive,investment_buildout
2721,yes,positive,investment_buildout
2722,yes,positive,investment_buildout
2723,yes,neutral,other
2724,yes,neutral,investment_buildout
2725,no,neutral,other
2726,yes,positive,investment_buildout
2727,yes,positive,tech_operations
2728,yes,neutral,energy_grid
2729,yes,positive,tech_operations
2730,yes,positive,investment_buildout
2731,yes,neutral,tech_operations
2732,yes,positive,investment_buildout
2733,yes,neutral,other
2734,yes,neutral,investment_buildout
2735,yes,neutral,investment_buildout
2736,yes,positive,investment_buildout
2737,yes,positive,investment_buildout
2738,yes,positive,environment_water
2739,yes,positive,investment_buildout
2740,yes,neutral,investment_buildout
2741,yes,neutral,policy_regulation
2742,yes,positive,investment_buildout
2743,yes,negative,tech_operations
2744,yes,positive,investment_buildout
2745,yes,positive,investment_buildout
2746,yes,neutral,tech_operations
2747,yes,negative,energy_grid
2748,yes,positive,tech_operations
2749,yes,neutral,investment_buildout
2750,yes,neutral,tech_operations
