id,relevant,sentiment,theme
4577,yes,neutral,energy_grid
4578,no,neutral,other
4579,yes,negative,energy_grid
4580,yes,positive,investment_buildout
4581,yes,negative,tech_operations
4582,yes,positive,investment_buildout
4583,yes,positive,energy_grid
4584,yes,positive,investment_buildout
4585,yes,positive,investment_buildout
4586,yes,positive,tech_operations
4587,yes,positive,investment_buildout
4588,yes,positive,investment_buildout
4589,yes,positive,investment_buildout
4590,yes,positive,investment_buildout
4591,no,neutral,other
4592,yes,neutral,investment_buildout
4593,yes,negative,environment_water
4594,yes,neutral,investment_buildout
4595,yes,positive,energy_grid
4596,yes,neutral,energy_grid
4597,no,neutral,other
4598,yes,positive,environment_water
4599,yes,neutral,tech_operations
4600,yes,neutral,investment_buildout
4601,yes,positive,investment_buildout
4602,yes,neutral,energy_grid
4603,yes,positive,investment_buildout
4604,yes,negative,policy_regulation
4605,yes,positive,investment_buildout
4606,yes,positive,investment_buildout
4607,yes,neutral,tech_operations
4608,yes,positive,investment_buildout
4609,yes,neutral,tech_operations
4610,yes,positive,investment_buildout
4611,yes,positive,investment_buildout
4612,yes,negative,jobs_economy
4613,yes,neutral,tech_operations
4614,yes,neutral,tech_operations
4615,yes,positive,investment_buildout
4616,yes,positive,investment_buildout
4617,yes,positive,investment_buildout
4618,yes,positive,investment_buildout
4619,yes,positive,investment_buildout
4620,yes,neutral,investment_buildout
4621,yes,neutral,investment_buildout
4622,yes,neutral,policy_regulation
4623,yes,positive,investment_buildout
4624,yes,neutral,investment_buildout
4625,yes,positive,environment_water
4626,yes,negative,community_opposition
4627,yes,positive,tech_operations
4628,no,neutral,other
4629,yes,positive,policy_regulation
4630,yes,positive,investment_buildout
4631,no,neutral,other
4632,yes,positive,environment_water
4633,yes,positive,investment_buildout
4634,yes,positive,investment_buildout
4635,yes,negative,energy_grid
4636,yes,positive,investment_buildout
4637,yes,negative,community_opposition
4638,yes,positive,investment_buildout
4639,yes,positive,investment_buildout
4640,yes,positive,investment_buildout
4641,yes,positive,environment_water
4642,yes,neutral,investment_buildout
4643,yes,neutral,investment_buildout
4644,yes,negative,policy_regulation
4645,yes,neutral,energy_grid
4646,yes,negative,energy_grid
4647,yes,negative,community_opposition
4648,yes,positive,investment_buildout
4649,yes,positive,environment_water
4650,yes,positive,investment_buildout
4651,yes,positive,investment_buildout
4652,yes,neutral,energy_grid
4653,no,neutral,other
4654,yes,positive,investment_buildout
4655,yes,positive,investment_buildout
4656,yes,neutral,energy_grid
4657,yes,positive,tech_operations
4658,yes,negative,community_opposition
4659,yes,neutral,energy_grid
4660,yes,neutral,energy_grid
4661,yes,neutral,tech_operations
4662,yes,positive,energy_grid
4663,yes,positive,energy_grid
4664,yes,neutral,investment_buildout
4665,yes,positive,investment_buildout
4666,yes,positive,energy_grid
4667,yes,neutral,investment_buildout
4668,yes,positive,investment_buildout
4669,no,neutral,other
4670,yes,positive,tech_operations
4671,yes,neutral,investment_buildout
4672,yes,positive,investment_buildout
4673,yes,positive,investment_buildout
4674,yes,positive,investment_buildout
4675,yes,neutral,energy_grid
4676,yes,neutral,investment_buildout
4677,yes,positive,jobs_economy
4678,yes,negative,energy_grid
4679,yes,negative,environment_water
4680,yes,positive,investment_buildout
4681,yes,positive,investment_buildout
4682,yes,positive,tech_operations
4683,yes,positive,investment_buildout
4684,yes,neutral,other
4685,yes,positive,tech_operations
4686,yes,neutral,policy_regulation
4687,yes,neutral,investment_buildout
4688,yes,positive,tech_operations
4689,yes,positive,tech_operations
4690,yes,positive,tech_operations
4691,yes,positive,investment_buildout
4692,yes,positive,investment_buildout
4693,yes,negative,energy_grid
4694,no,neutral,other
4695,yes,positive,investment_buildout
4696,yes,positive,tech_operations
4697,yes,positive,tech_operations
4698,yes,neutral,investment_buildout
4699,yes,positive,investment_buildout
4700,yes,positive,investment_buildout
4701,yes,neutral,investment_buildout
4702,yes,neutral,jobs_economy
4703,yes,positive,investment_buildout
4704,yes,positive,investment_buildout
4705,yes,positive,investment_buildout
4706,yes,positive,environment_water
4707,yes,neutral,energy_grid
4708,yes,positive,investment_buildout
4709,yes,positive,investment_buildout
4710,yes,negative,community_opposition
4711,yes,negative,community_opposition
4712,yes,positive,energy_grid
4713,yes,positive,energy_grid
4714,yes,negative,community_opposition
4715,yes,positive,investment_buildout
4716,yes,positive,investment_buildout
4717,yes,positive,tech_operations
4718,yes,positive,investment_buildout
4719,yes,positive,investment_buildout
4720,yes,positive,investment_buildout
4721,yes,positive,investment_buildout
4722,yes,positive,tech_operations
4723,no,neutral,other
4724,yes,negative,energy_grid
4725,yes,positive,investment_buildout
4726,yes,positive,tech_operations
4727,yes,positive,investment_buildout
4728,yes,negative,energy_grid
4729,yes,negative,energy_grid
4730,yes,positive,investment_buildout
4731,yes,neutral,tech_operations
4732,yes,negative,energy_grid
4733,no,neutral,other
4734,yes,positive,investment_buildout
4735,yes,positive,investment_buildout
4736,yes,positive,investment_buildout
4737,yes,positive,investment_buildout
4738,yes,positive,environment_water
4739,yes,neutral,investment_buildout
4740,yes,positive,investment_buildout
4741,yes,positive,investment_buildout
4742,yes,positive,investment_buildout
4743,yes,positive,policy_regulation
4744,yes,positive,investment_buildout
4745,yes,positive,investment_buildout
4746,no,neutral,other
4747,yes,positive,energy_grid
4748,yes,neutral,energy_grid
4749,yes,positive,investment_buildout
4750,yes,positive,investment_buildout
