id,relevant,sentiment,theme
1325,yes,positive,investment_buildout
1326,yes,neutral,tech_operations
1327,yes,positive,investment_buildout
1328,yes,positive,investment_buildout
1329,yes,negative,community_opposition
1330,yes,positive,investment_buildout
1331,yes,positive,investment_buildout
1332,yes,neutral,other
1333,yes,positive,investment_buildout
1334,yes,positive,tech_operations
1335,yes,neutral,tech_operations
1336,yes,positive,investment_buildout
1337,yes,positive,energy_grid
1338,yes,positive,energy_grid
1339,no,neutral,other
1340,yes,negative,other
1341,yes,positive,investment_buildout
1342,yes,neutral,investment_buildout
1343,yes,positive,investment_buildout
1344,yes,positive,investment_buildout
1345,yes,positive,environment_water
1346,yes,neutral,investment_buildout
1347,yes,positive,investment_buildout
1348,no,neutral,other
1349,yes,positive,investment_buildout
1350,no,neutral,other
1351,yes,neutral,investment_buildout
1352,yes,neutral,investment_buildout
1353,yes,neutral,investment_buildout
1354,yes,neutral,tech_operations
1355,yes,negative,tech_operations
1356,yes,negative,community_opposition
1357,no,neutral,other
1358,yes,neutral,tech_operations
1359,yes,positive,tech_operations
1360,yes,positive,tech_operations
1361,yes,positive,investment_buildout
1362,yes,positive,tech_operations
1363,yes,positive,investment_buildout
1364,yes,positive,investment_buildout
1365,yes,negative,environment_water
1366,yes,positive,investment_buildout
1367,yes,neutral,policy_regulation
1368,yes,positive,investment_buildout
1369,yes,neutral,tech_operations
1370,yes,positive,investment_buildout
1371,yes,positive,other
1372,yes,neutral,investment_buildout
1373,yes,positive,investment_buildout
1374,yes,positive,energy_grid
1375,yes,positive,energy_grid
1376,yes,negative,tech_operations
1377,yes,positive,tech_operations
1378,no,neutral,other
1379,yes,positive,investment_buildout
1380,yes,neutral,other
1381,yes,positive,energy_grid
1382,yes,positive,investment_buildout
1383,yes,positive,investment_buildout
1384,no,neutral,other
1385,yes,positive,investment_buildout
1386,no,neutral,other
1387,yes,positive,investment_buildout
1388,yes,positive,investment_buildout
1389,yes,positive,investment_buildout
1390,yes,positive,community_opposition
1391,yes,positive,tech_operations
1392,yes,negative,tech_operations
1393,yes,positive,tech_operations
1394,yes,positive,other
1395,yes,neutral,tech_operations
1396,yes,negative,tech_operations
1397,yes,positive,investment_buildout
1398,yes,positive,tech_operations
1399,yes,positive,investment_buildout
1400,yes,neutral,investment_buildout
1401,yes,neutral,tech_operations
1402,yes,positive,energy_grid
1403,yes,positive,investment_buildout
1404,yes,positive,energy_grid
1405,yes,positive,investment_buildout
1406,no,neutral,other
1407,yes,negative,community_opposition
1408,yes,positive,energy_grid
1409,yes,positive,tech_operations
1410,yes,positive,investment_buildout
1411,yes,positive,investment_buildout
1412,yes,negative,energy_grid
1413,yes,neutral,investment_buildout
1414,no,neutral,other
1415,yes,positive,investment_buildout
1416,yes,neutral,investment_buildout
1417,yes,positive,tech_operations
1418,yes,neutral,tech_operations
1419,no,neutral,other
1420,yes,negative,energy_grid
1421,yes,positive,investment_buildout
1422,yes,positive,investment_buildout
1423,yes,positive,tech_operations
1424,yes,negative,community_opposition
1425,yes,positive,investment_buildout
1426,yes,negative,tech_operations
1427,yes,positive,investment_buildout
1428,yes,positive,investment_buildout
1429,yes,positive,tech_operations
1430,yes,positive,investment_buildout
1431,yes,neutral,investment_buildout
1432,yes,positive,tech_operations
1433,yes,positive,investment_buildout
1434,yes,positive,tech_operations
1435,yes,positive,investment_buildout
1436,yes,positive,investment_buildout
1437,yes,positive,investment_buildout
1438,yes,negative,tech_operations
1439,yes,positive,investment_buildout
1440,yes,positive,tech_operations
1441,yes,positive,tech_operations
1442,yes,positive,investment_buildout
1443,yes,positive,investment_buildout
1444,yes,negative,community_opposition
1445,yes,neutral,energy_grid
1446,yes,negative,policy_regulation
1447,no,neutral,other
1448,yes,positive,investment_buildout
1449,yes,neutral,investment_buildout
1450,yes,positive,investment_buildout
1451,yes,positive,investment_buildout
1452,yes,positive,investment_buildout
1453,yes,positive,investment_buildout
1454,yes,positive,tech_operations
1455,yes,negative,community_opposition
1456,yes,positive,investment_buildout
1457,yes,positive,environment_water
1458,no,neutral,other
1459,yes,positive,investment_buildout
1460,yes,positive,investment_buildout
1461,yes,positive,investment_buildout
1462,yes,neutral,energy_grid
1463,yes,positive,investment_buildout
1464,yes,neutral,energy_grid
1465,yes,positive,investment_buildout
1466,yes,positive,investment_buildout
1467,no,neutral,other
1468,yes,neutral,jobs_economy
1469,yes,positive,investment_buildout
1470,yes,negative,energy_grid
1471,yes,neutral,investment_buildout
1472,yes,positive,environment_water
1473,yes,positive,energy_grid
1474,yes,positive,policy_regulation
1475,yes,negative,tech_operations
1476,yes,positive,investment_buildout
1477,yes,positive,energy_grid
1478,yes,positive,investment_buildout
1479,yes,neutral,investment_buildout
1480,yes,positive,investment_buildout
1481,yes,neutral,community_opposition
1482,yes,negative,community_opposition
1483,yes,positive,investment_buildout
1484,yes,positive,tech_operations
1485,yes,positive,investment_buildout
1486,yes,neutral,energy_grid
1487,yes,positive,tech_operations
1488,no,neutral,other
1489,yes,negative,investment_buildout
1490,yes,positive,investment_buildout
1491,yes,positive,tech_operations
1492,yes,negative,jobs_economy
1493,yes,positive,investment_buildout
1494,yes,positive,investment_buildout
1495,yes,positive,investment_buildout
1496,yes,positive,investment_buildout
1497,yes,neutral,tech_operations
1498,yes,positive,environment_water
1499,yes,negative,tech_operations
1500,yes,neutral,investment_buildout
