id,relevant,sentiment,theme
488,yes,neutral,tech_operations
489,yes,positive,tech_operations
490,yes,positive,investment_buildout
491,yes,positive,tech_operations
492,yes,positive,investment_buildout
493,no,neutral,other
494,yes,positive,investment_buildout
495,yes,neutral,investment_buildout
496,yes,neutral,investment_buildout
497,yes,positive,investment_buildout
498,yes,neutral,tech_operations
499,yes,positive,tech_operations
500,yes,positive,investment_buildout
