id,relevant,sentiment,theme
5625,yes,negative,environment_water
5626,yes,neutral,policy_regulation
5627,yes,neutral,energy_grid
5628,yes,negative,investment_buildout
5629,yes,positive,investment_buildout
5630,yes,positive,investment_buildout
5631,yes,positive,tech_operations
5632,yes,negative,energy_grid
5633,no,neutral,other
5634,yes,positive,investment_buildout
5635,yes,positive,tech_operations
5636,yes,neutral,investment_buildout
5637,yes,positive,investment_buildout
5638,yes,positive,tech_operations
5639,yes,positive,investment_buildout
5640,yes,negative,energy_grid
5641,yes,neutral,energy_grid
5642,yes,positive,environment_water
5643,no,neutral,other
5644,yes,positive,investment_buildout
5645,yes,positive,investment_buildout
5646,yes,positive,investment_buildout
5647,yes,negative,tech_operations
5648,yes,positive,investment_buildout
5649,yes,negative,investment_buildout
5650,yes,positive,tech_operations
5651,yes,neutral,environment_water
5652,yes,positive,investment_buildout
5653,yes,positive,investment_buildout
5654,yes,negative,community_opposition
5655,yes,negative,energy_grid
5656,no,neutral,other
5657,yes,positive,tech_operations
5658,no,neutral,other
5659,yes,positive,investment_buildout
5660,yes,negative,environment_water
5661,no,neutral,other
5662,yes,positive,energy_grid
5663,yes,negative,policy_regulation
5664,yes,negative,investment_buildout
5665,yes,positive,investment_buildout
5666,no,neutral,other
5667,yes,positive,investment_buildout
5668,yes,positive,tech_operations
5669,yes,positive,tech_operations
5670,yes,neutral,investment_buildout
5671,yes,positive,investment_buildout
5672,yes,positive,investment_buildout
5673,yes,positive,investment_buildout
5674,yes,positive,tech_operations
5675,yes,neutral,investment_buildout
5676,no,neutral,other
5677,yes,positive,investment_buildout
5678,yes,positive,investment_buildout
5679,yes,neutral,investment_buildout
5680,no,neutral,other
5681,no,neutral,other
5682,yes,positive,investment_buildout
5683,yes,negative,energy_grid
5684,yes,neutral,tech_operations
5685,yes,positive,tech_operations
5686,yes,negative,investment_buildout
5687,yes,neutral,jobs_economy
5688,yes,positive,tech_operations
5689,yes,positive,investment_buildout
5690,yes,positive,energy_grid
5691,yes,neutral,policy_regulation
5692,yes,neutral,community_opposition
5693,no,neutral,other
5694,yes,positive,energy_grid
5695,yes,positive,investment_buildout
5696,yes,positive,investment_buildout
5697,yes,positive,tech_operations
5698,yes,positive,investment_buildout
5699,yes,positive,investment_buildout
5700,yes,positive,investment_buildout
5701,yes,negative,environment_water
5702,yes,neutral,tech_operations
5703,yes,positive,investment_buildout
5704,yes,positive,investment_buildout
5705,yes,negative,community_opposition
5706,yes,positive,energy_grid
5707,yes,neutral,investment_buildout
5708,yes,positive,energy_grid
5709,no,neutral,other
5710,yes,neutral,investment_buildout
5711,yes,positive,investment_buildout
5712,yes,neutral,energy_grid
5713,yes,neutral,jobs_economy
5714,yes,positive,tech_operations
5715,yes,positive,energy_grid
5716,yes,positive,investment_buildout
5717,yes,positive,investment_buildout
5718,yes,neutral,environment_water
5719,yes,neutral,policy_regulation
5720,yes,neutral,investment_buildout
5721,yes,positive,investment_buildout
5722,yes,positive,investment_buildout
5723,yes,negative,jobs_economy
5724,yes,positive,investment_buildout
5725,yes,positive,tech_operations
5726,yes,positive,environment_water
5727,yes,positive,investment_buildout
5728,yes,positive,investment_buildout
5729,yes,positive,tech_operations
5730,yes,positive,energy_grid
5731,yes,neutral,environment_water
5732,yes,negative,policy_regulation
5733,yes,positive,investment_buildout
5734,yes,positive,investment_buildout
5735,yes,positive,energy_grid
5736,yes,neutral,policy_regulation
5737,yes,neutral,energy_grid
5738,yes,positive,tech_operations
5739,yes,positive,investment_buildout
5740,yes,negative,investment_buildout
5741,yes,positive,investment_buildout
5742,yes,positive,investment_buildout
5743,yes,positive,investment_buildout
5744,yes,positive,investment_buildout
5745,yes,positive,tech_operations
5746,yes,negative,energy_grid
5747,yes,negative,investment_buildout
5748,yes,positive,investment_buildout
5749,yes,neutral,investment_buildout
5750,yes,positive,tech_operations
