id,relevant,sentiment,theme
4238,yes,negative,environment_water
4239,yes,neutral,investment_buildout
4240,yes,negative,community_opposition
4241,yes,positive,investment_buildout
4242,yes,positive,investment_buildout
4243,yes,neutral,investment_buildout
4244,yes,positive,investment_buildout
4245,yes,positive,investment_buildout
4246,yes,positive,investment_buildout
4247,yes,positive,energy_grid
4248,yes,positive,investment_buildout
4249,yes,neutral,policy_regulation
4250,yes,neutral,energy_grid
