id,relevant,sentiment,theme
7211,yes,positive,energy_grid
7212,yes,negative,policy_regulation
7213,yes,negative,energy_grid
7214,yes,positive,investment_buildout
7215,yes,positive,policy_regulation
7216,yes,neutral,policy_regulation
7217,yes,positive,investment_buildout
7218,yes,positive,energy_grid
7219,yes,neutral,community_opposition
7220,yes,negative,community_opposition
7221,yes,neutral,community_opposition
7222,yes,neutral,policy_regulation
7223,no,neutral,other
7224,yes,neutral,policy_regulation
7225,yes,negative,energy_grid
7226,yes,negative,community_opposition
7227,yes,negative,community_opposition
7228,yes,negative,community_opposition
7229,yes,neutral,tech_operations
7230,yes,negative,investment_buildout
7231,no,neutral,other
7232,yes,neutral,tech_operations
7233,yes,negative,community_opposition
7234,no,neutral,other
7235,yes,negative,energy_grid
7236,yes,positive,environment_water
7237,yes,positive,energy_grid
7238,yes,neutral,policy_regulation
7239,yes,negative,community_opposition
7240,yes,negative,environment_water
7241,yes,negative,community_opposition
7242,yes,negative,policy_regulation
7243,yes,positive,energy_grid
7244,yes,negative,community_opposition
7245,yes,neutral,policy_regulation
7246,yes,positive,investment_buildout
7247,yes,negative,community_opposition
7248,yes,positive,energy_grid
7249,yes,negative,policy_regulation
7250,yes,positive,jobs_economy
