id,relevant,sentiment,theme
5454,yes,positive,investment_buildout
5455,no,neutral,other
5456,yes,negative,energy_grid
5457,yes,neutral,investment_buildout
5458,yes,neutral,investment_buildout
5459,yes,positive,policy_regulation
5460,yes,positive,investment_buildout
5461,no,neutral,other
5462,yes,positive,investment_buildout
5463,yes,positive,investment_buildout
5464,yes,neutral,tech_operations
5465,yes,negative,investment_buildout
5466,yes,positive,tech_operations
5467,yes,positive,investment_buildout
5468,yes,positive,investment_buildout
5469,no,neutral,other
5470,yes,positive,policy_regulation
5471,yes,positive,investment_buildout
5472,yes,neutral,community_opposition
5473,yes,positive,energy_grid
5474,yes,neutral,investment_buildout
5475,yes,neutral,energy_grid
5476,yes,positive,investment_buildout
5477,yes,positive,investment_buildout
5478,yes,positive,investment_buildout
5479,yes,positive,investment_buildout
5480,yes,negative,investment_buildout
5481,yes,negative,energy_grid
5482,yes,neutral,policy_regulation
5483,yes,positive,investment_buildout
5484,yes,neutral,jobs_economy
5485,yes,neutral,investment_buildout
5486,yes,positive,tech_operations
5487,yes,positive,investment_buildout
5488,yes,positive,investment_buildout
5489,yes,neutral,investment_buildout
5490,yes,positive,policy_regulation
5491,yes,negative,environment_water
5492,yes,positive,investment_buildout
5493,yes,negative,energy_grid
5494,yes,positive,investment_buildout
5495,yes,positive,investment_buildout
5496,yes,negative,energy_grid
5497,yes,positive,energy_grid
5498,yes,neutral,policy_regulation
5499,yes,positive,energy_grid
5500,yes,neutral,tech_operations
